Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
16948.0,140,3,435.02,1,2,4,2,8,Risk Altında
16949.0,42,6,1286.27,0,4,5,4,13,Şampiyonlar
16950.0,58,3,1178.56,0,3,4,4,11,Sadık Müşteriler
16951.0,131,3,1277.75,1,2,4,4,10,Sadık Müşteriler
16952.0,111,2,167.61,1,2,3,1,6,Kayıp Müşteriler
16953.0,91,1,20.8,1,2,2,1,5,Kayıp Müşteriler
16954.0,18,9,2085.08,0,5,5,5,15,Şampiyonlar
16955.0,127,4,518.67,1,2,4,3,9,Risk Altında
16956.0,19,1,308.74,0,5,2,2,9,Risk Altında
16957.0,241,2,416.64,1,1,3,2,6,Kayıp Müşteriler
16959.0,89,1,117.35000000000001,0,2,2,1,5,Kayıp Müşteriler
16960.0,62,3,507.05,0,3,4,3,10,Sadık Müşteriler
16961.0,118,1,234.17,1,2,2,1,5,Kayıp Müşteriler
16963.0,219,1,110.55000000000001,1,1,2,1,4,Kayıp Müşteriler
16965.0,228,1,201.19,1,1,2,1,4,Kayıp Müşteriler
16966.0,17,7,2154.97,0,5,5,5,15,Şampiyonlar
16967.0,280,1,319.02,1,1,2,2,5,Kayıp Müşteriler
16968.0,109,2,439.43,1,2,3,2,7,Risk Altında
16969.0,41,3,650.41,0,4,4,3,11,Sadık Müşteriler
16971.0,334,1,357.21,1,1,2,2,5,Kayıp Müşteriler
16976.0,269,1,251.51999999999998,1,1,2,2,5,Kayıp Müşteriler
16978.0,79,1,344.33,0,3,2,2,7,Risk Altında
16979.0,19,6,1852.0,0,5,5,4,14,Şampiyonlar
16980.0,257,2,1078.96,1,1,3,4,8,Risk Altında
16982.0,62,1,384.06,0,3,2,2,7,Risk Altında
16983.0,5,7,1931.25,0,5,5,4,14,Şampiyonlar
16984.0,2,2,4481.35,0,5,3,5,13,Şampiyonlar
16985.0,2,10,5464.12,0,5,5,5,15,Şampiyonlar
16986.0,61,2,1873.2,0,3,3,4,10,Sadık Müşteriler
16987.0,43,7,1625.05,0,4,5,4,13,Şampiyonlar
16988.0,243,1,126.12,1,1,2,1,4,Kayıp Müşteriler
16989.0,4,6,1133.25,0,5,5,4,14,Şampiyonlar
16990.0,220,1,179.0,1,1,2,1,4,Kayıp Müşteriler
16992.0,12,5,1614.31,0,5,4,4,13,Şampiyonlar
16996.0,64,6,1456.96,0,3,5,4,12,Sadık Müşteriler
16997.0,284,3,702.0,1,1,4,3,8,Risk Altında
16998.0,131,4,295.0,1,2,4,2,8,Risk Altında
16999.0,25,2,484.82,0,4,3,2,9,Risk Altında
17001.0,24,11,3989.57,0,4,5,5,14,Şampiyonlar
17002.0,87,3,1493.73,0,3,4,4,11,Sadık Müşteriler
17004.0,48,2,1412.94,0,3,3,4,10,Sadık Müşteriler
17006.0,20,4,781.78,0,4,4,3,11,Sadık Müşteriler
17007.0,52,6,889.9300000000001,0,3,5,3,11,Sadık Müşteriler
17010.0,20,1,195.36,0,4,2,1,7,Risk Altında
17011.0,91,1,270.9,1,2,2,2,6,Kayıp Müşteriler
17014.0,153,3,586.33,1,2,4,3,9,Risk Altında
17015.0,30,3,1842.56,0,4,4,4,12,Sadık Müşteriler
17017.0,11,20,8694.26,0,5,5,5,15,Şampiyonlar
17018.0,42,2,920.1,0,4,3,3,10,Sadık Müşteriler
17019.0,13,4,1272.61,0,5,4,4,13,Şampiyonlar
17022.0,122,1,71.0,1,2,2,1,5,Kayıp Müşteriler
17024.0,47,3,95.85,0,3,4,1,8,Risk Altında
17025.0,62,3,357.77,0,3,4,2,9,Risk Altında
17026.0,158,2,154.82999999999998,1,2,3,1,6,Kayıp Müşteriler
17027.0,80,6,890.29,0,3,5,3,11,Sadık Müşteriler
17029.0,112,2,716.0,1,2,3,3,8,Risk Altında
17030.0,154,1,146.87,1,2,2,1,5,Kayıp Müşteriler
17031.0,13,2,380.35,0,5,3,2,10,Sadık Müşteriler
17033.0,88,3,1030.14,0,3,4,4,11,Sadık Müşteriler
17034.0,18,3,745.52,0,5,4,3,12,Sadık Müşteriler
17035.0,129,2,433.53000000000003,1,2,3,2,7,Risk Altında
17037.0,89,1,1267.32,0,2,2,4,8,Risk Altında
17038.0,91,1,112.4,1,2,2,1,5,Kayıp Müşteriler
17040.0,139,1,449.73,1,2,2,2,6,Kayıp Müşteriler
17041.0,28,3,1081.57,0,4,4,4,12,Sadık Müşteriler
17042.0,64,5,1044.3799999999999,0,3,4,4,11,Sadık Müşteriler
17043.0,53,4,1735.18,0,3,4,4,11,Sadık Müşteriler
17044.0,27,1,948.48,0,4,2,4,10,Sadık Müşteriler
17045.0,115,3,339.44,1,2,4,2,8,Risk Altında
17046.0,218,1,642.02,1,1,2,3,6,Kayıp Müşteriler
17047.0,87,3,1100.9,0,3,4,4,11,Sadık Müşteriler
17048.0,10,3,925.35,0,5,4,3,12,Sadık Müşteriler
17049.0,23,9,5659.9800000000005,0,4,5,5,14,Şampiyonlar
17050.0,191,6,3228.84,1,1,5,5,11,Sadık Müşteriler
17051.0,196,1,247.14000000000001,1,1,2,1,4,Kayıp Müşteriler
17052.0,30,1,413.75,0,4,2,2,8,Risk Altında
17053.0,337,1,498.48,1,1,2,3,6,Kayıp Müşteriler
17054.0,30,5,1356.33,0,4,4,4,12,Sadık Müşteriler
17058.0,83,3,1179.89,0,3,4,4,11,Sadık Müşteriler
17059.0,61,5,3095.04,0,3,4,5,12,Sadık Müşteriler
17060.0,268,1,234.24,1,1,2,1,4,Kayıp Müşteriler
17061.0,75,11,5232.2300000000005,0,3,5,5,13,Şampiyonlar
17062.0,315,4,538.37,1,1,4,3,8,Risk Altında
17063.0,23,7,1461.14,0,4,5,4,13,Şampiyonlar
17064.0,1,3,859.35,0,5,4,3,12,Sadık Müşteriler
17068.0,14,21,4552.14,0,5,5,5,15,Şampiyonlar
17069.0,30,9,2709.7000000000003,0,4,5,5,14,Şampiyonlar
17070.0,116,1,312.14,1,2,2,2,6,Kayıp Müşteriler
17071.0,2,9,2429.03,0,5,5,5,15,Şampiyonlar
17073.0,19,4,1446.09,0,5,4,4,13,Şampiyonlar
17075.0,19,4,834.12,0,5,4,3,12,Sadık Müşteriler
17076.0,38,3,841.0799999999999,0,4,4,3,11,Sadık Müşteriler
17078.0,274,2,378.2,1,1,3,2,6,Kayıp Müşteriler
17079.0,80,1,118.80000000000001,0,3,2,1,6,Kayıp Müşteriler
17080.0,24,2,287.62,0,4,3,2,9,Risk Altında
17081.0,27,2,290.16,0,4,3,2,9,Risk Altında
17082.0,183,2,2003.85,1,2,3,4,9,Risk Altında
17083.0,100,3,1405.78,1,2,4,4,10,Sadık Müşteriler
17084.0,244,2,2949.75,1,1,3,5,9,Risk Altında
17085.0,125,5,1566.65,1,2,4,4,10,Sadık Müşteriler
17086.0,26,6,2050.08,0,4,5,4,13,Şampiyonlar
17088.0,30,4,1991.01,0,4,4,4,12,Sadık Müşteriler
17090.0,2,7,2043.95,0,5,5,4,14,Şampiyonlar
17091.0,122,9,3827.76,1,2,5,5,12,Sadık Müşteriler
17092.0,51,4,1777.78,0,3,4,4,11,Sadık Müşteriler
17094.0,324,1,302.0,1,1,2,2,5,Kayıp Müşteriler
17095.0,24,3,1324.16,0,4,4,4,12,Sadık Müşteriler
17096.0,1,4,1022.13,0,5,4,4,13,Şampiyonlar
17097.0,12,8,954.42,0,5,5,4,14,Şampiyonlar
17100.0,20,2,971.74,0,4,3,4,11,Sadık Müşteriler
17101.0,12,4,1621.73,0,5,4,4,13,Şampiyonlar
17102.0,263,1,25.5,1,1,2,1,4,Kayıp Müşteriler
17105.0,192,2,665.78,1,1,3,3,7,Risk Altında
17107.0,77,6,10815.43,0,3,5,5,13,Şampiyonlar
17109.0,46,6,885.04,0,3,5,3,11,Sadık Müşteriler
17110.0,167,1,163.29999999999998,1,2,2,1,5,Kayıp Müşteriler
17111.0,49,1,248.61,0,3,2,1,6,Kayıp Müşteriler
17114.0,101,8,808.62,1,2,5,3,10,Sadık Müşteriler
17115.0,66,3,837.5,0,3,4,3,10,Sadık Müşteriler
17117.0,290,1,116.19999999999999,1,1,2,1,4,Kayıp Müşteriler
17118.0,319,1,157.02,1,1,2,1,4,Kayıp Müşteriler
17119.0,31,2,606.91,0,4,3,3,10,Sadık Müşteriler
17120.0,235,1,307.46,1,1,2,2,5,Kayıp Müşteriler
17122.0,3,1,138.32,0,5,2,1,8,Risk Altında
17123.0,338,1,345.29999999999995,1,1,2,2,5,Kayıp Müşteriler
17124.0,158,1,298.89,1,2,2,2,6,Kayıp Müşteriler
17125.0,52,1,259.35,0,3,2,2,7,Risk Altında
17126.0,65,5,1004.75,0,3,4,4,11,Sadık Müşteriler
17128.0,101,1,157.09,1,2,2,1,5,Kayıp Müşteriler
17131.0,49,5,2463.17,0,3,4,5,12,Sadık Müşteriler
17133.0,17,7,4892.240000000001,0,5,5,5,15,Şampiyonlar
17134.0,108,2,425.0,1,2,3,2,7,Risk Altında
17135.0,18,7,1139.73,0,5,5,4,14,Şampiyonlar
17138.0,99,1,380.5,1,2,2,2,6,Kayıp Müşteriler
17139.0,2,12,10668.47,0,5,5,5,15,Şampiyonlar
17140.0,190,1,465.32,1,1,2,2,5,Kayıp Müşteriler
17142.0,240,1,579.0,1,1,2,3,6,Kayıp Müşteriler
17144.0,86,2,984.57,0,3,3,4,10,Sadık Müşteriler
17146.0,107,3,749.78,1,2,4,3,9,Risk Altında
17147.0,24,4,1714.59,0,4,4,4,12,Sadık Müşteriler
17148.0,53,1,124.88,0,3,2,1,6,Kayıp Müşteriler
17152.0,196,3,1689.5,1,1,4,4,9,Risk Altında
17153.0,26,1,213.78,0,4,2,1,7,Risk Altında
17154.0,77,1,329.34,0,3,2,2,7,Risk Altında
17155.0,19,2,251.70000000000002,0,5,3,2,10,Sadık Müşteriler
17157.0,178,2,319.0,1,2,3,2,7,Risk Altında
17158.0,153,3,1266.97,1,2,4,4,10,Sadık Müşteriler
17159.0,23,3,1538.88,0,4,4,4,12,Sadık Müşteriler
17160.0,7,6,3518.03,0,5,5,5,15,Şampiyonlar
17162.0,30,10,1715.46,0,4,5,4,13,Şampiyonlar
17163.0,23,2,293.1,0,4,3,2,9,Risk Altında
17164.0,34,7,2467.35,0,4,5,5,14,Şampiyonlar
17165.0,286,1,158.68,1,1,2,1,4,Kayıp Müşteriler
17166.0,205,2,206.34,1,1,3,1,5,Kayıp Müşteriler
17169.0,59,2,835.78,0,3,3,3,9,Risk Altında
17171.0,291,1,224.91,1,1,2,1,4,Kayıp Müşteriler
17172.0,80,1,317.76,0,3,2,2,7,Risk Altında
17173.0,1,8,3766.6,0,5,5,5,15,Şampiyonlar
17174.0,189,1,59.9,1,2,2,1,5,Kayıp Müşteriler
17175.0,5,4,1443.69,0,5,4,4,13,Şampiyonlar
17176.0,203,1,306.13,1,1,2,2,5,Kayıp Müşteriler
17179.0,180,3,711.79,1,2,4,3,9,Risk Altında
17180.0,7,4,796.03,0,5,4,3,12,Sadık Müşteriler
17181.0,59,2,239.92000000000002,0,3,3,1,7,Risk Altında
17183.0,24,6,3347.31,0,4,5,5,14,Şampiyonlar
17186.0,48,2,144.0,0,3,3,1,7,Risk Altında
17187.0,228,1,203.95,1,1,2,1,4,Kayıp Müşteriler
17188.0,13,7,2474.23,0,5,5,5,15,Şampiyonlar
17189.0,107,2,384.40000000000003,1,2,3,2,7,Risk Altında
17190.0,1,2,444.74,0,5,3,2,10,Sadık Müşteriler
17191.0,30,7,2095.13,0,4,5,5,14,Şampiyonlar
17193.0,1,7,1699.3000000000002,0,5,5,4,14,Şampiyonlar
17194.0,38,2,262.62,0,4,3,2,9,Risk Altında
17197.0,61,1,1013.01,0,3,2,4,9,Risk Altında
17198.0,25,3,692.22,0,4,4,3,11,Sadık Müşteriler
17201.0,55,1,342.63,0,3,2,2,7,Risk Altında
17203.0,54,6,3563.85,0,3,5,5,13,Şampiyonlar
17204.0,7,4,1564.56,0,5,4,4,13,Şampiyonlar
17205.0,55,1,384.08,0,3,2,2,7,Risk Altında
17206.0,55,1,204.24,0,3,2,1,6,Kayıp Müşteriler
17211.0,5,8,2317.2200000000003,0,5,5,5,15,Şampiyonlar
17212.0,254,1,226.85,1,1,2,1,4,Kayıp Müşteriler
17213.0,42,7,2781.23,0,4,5,5,14,Şampiyonlar
17214.0,62,6,1069.1200000000001,0,3,5,4,12,Sadık Müşteriler
17217.0,236,1,113.5,1,1,2,1,4,Kayıp Müşteriler
17218.0,13,10,1960.72,0,5,5,4,14,Şampiyonlar
17219.0,122,1,114.23,1,2,2,1,5,Kayıp Müşteriler
17220.0,26,14,3198.25,0,4,5,5,14,Şampiyonlar
17221.0,274,2,335.13,1,1,3,2,6,Kayıp Müşteriler
17222.0,215,1,354.15,1,1,2,2,5,Kayıp Müşteriler
17223.0,312,2,426.79,1,1,3,2,6,Kayıp Müşteriler
17226.0,253,1,393.49,1,1,2,2,5,Kayıp Müşteriler
17227.0,20,6,939.32,0,4,5,3,12,Sadık Müşteriler
17228.0,17,8,1906.09,0,5,5,4,14,Şampiyonlar
17229.0,144,2,318.76,1,2,3,2,7,Risk Altında
17230.0,266,8,3638.41,1,1,5,5,11,Sadık Müşteriler
17231.0,14,10,3174.32,0,5,5,5,15,Şampiyonlar
17232.0,16,2,421.52,0,5,3,2,10,Sadık Müşteriler
17233.0,244,1,190.88,1,1,2,1,4,Kayıp Müşteriler
17234.0,66,1,149.89000000000001,0,3,2,1,6,Kayıp Müşteriler
17235.0,27,2,550.06,0,4,3,3,10,Sadık Müşteriler
17236.0,14,6,916.13,0,5,5,3,13,Şampiyonlar
17237.0,13,2,314.69,0,5,3,2,10,Sadık Müşteriler
17238.0,19,17,3744.65,0,5,5,5,15,Şampiyonlar
17239.0,314,1,382.5,1,1,2,2,5,Kayıp Müşteriler
17242.0,5,2,1135.04,0,5,3,4,12,Sadık Müşteriler
17243.0,16,26,8676.85,0,5,5,5,15,Şampiyonlar
17244.0,55,1,954.9,0,3,2,4,9,Risk Altında
17245.0,206,1,171.45,1,1,2,1,4,Kayıp Müşteriler
17247.0,17,1,282.19,0,5,2,2,9,Risk Altında
17248.0,33,1,318.65,0,4,2,2,8,Risk Altında
17250.0,182,2,384.52,1,2,3,2,7,Risk Altında
17251.0,364,1,283.28000000000003,1,1,2,2,5,Kayıp Müşteriler
17252.0,118,2,353.86,1,2,3,2,7,Risk Altında
17253.0,20,1,178.26,0,4,2,1,7,Risk Altında
17254.0,17,2,272.44,0,5,3,2,10,Sadık Müşteriler
17255.0,42,2,298.41,0,4,3,2,9,Risk Altında
17256.0,109,2,240.0,1,2,3,1,6,Kayıp Müşteriler
17259.0,150,2,603.37,1,2,3,3,8,Risk Altında
17262.0,54,5,1253.3600000000001,0,3,4,4,11,Sadık Müşteriler
17263.0,210,1,63.440000000000005,1,1,2,1,4,Kayıp Müşteriler
17265.0,5,2,562.9,0,5,3,3,11,Sadık Müşteriler
17266.0,149,3,310.64,1,2,4,2,8,Risk Altında
17267.0,246,2,317.62,1,1,3,2,6,Kayıp Müşteriler
17268.0,4,4,763.64,0,5,4,3,12,Sadık Müşteriler
17272.0,44,4,2148.63,0,4,4,5,13,Şampiyonlar
17274.0,244,1,111.97999999999999,1,1,2,1,4,Kayıp Müşteriler
17277.0,229,2,1065.3500000000001,1,1,3,4,8,Risk Altında
17278.0,7,1,246.04,0,5,2,1,8,Risk Altında
17279.0,59,1,187.82999999999998,0,3,2,1,6,Kayıp Müşteriler
17282.0,175,3,1703.41,1,2,4,4,10,Sadık Müşteriler
17284.0,33,6,1652.58,0,4,5,4,13,Şampiyonlar
17286.0,23,1,153.92,0,4,2,1,7,Risk Altında
17287.0,28,7,1064.11,0,4,5,4,13,Şampiyonlar
17288.0,11,7,1419.73,0,5,5,4,14,Şampiyonlar
17289.0,5,3,944.41,0,5,4,4,13,Şampiyonlar
17290.0,18,2,525.24,0,5,3,3,11,Sadık Müşteriler
17291.0,253,1,550.8000000000001,1,1,2,3,6,Kayıp Müşteriler
17293.0,1,9,1875.1100000000001,0,5,5,4,14,Şampiyonlar
17295.0,30,3,556.95,0,4,4,3,11,Sadık Müşteriler
17297.0,19,1,131.78,0,5,2,1,8,Risk Altında
17298.0,103,2,498.42,1,2,3,3,8,Risk Altında
17299.0,13,4,669.11,0,5,4,3,12,Sadık Müşteriler
17301.0,23,1,197.63,0,4,2,1,7,Risk Altında
17302.0,16,5,1135.63,0,5,4,4,13,Şampiyonlar
17303.0,363,1,250.04,1,1,2,1,4,Kayıp Müşteriler
17306.0,12,19,8631.31,0,5,5,5,15,Şampiyonlar
17309.0,216,1,82.75,1,1,2,1,4,Kayıp Müşteriler
17311.0,80,2,1384.85,0,3,3,4,10,Sadık Müşteriler
17312.0,140,3,644.3,1,2,4,3,9,Risk Altında
17313.0,122,1,2328.84,1,2,2,5,9,Risk Altında
17314.0,1,8,2527.92,0,5,5,5,15,Şampiyonlar
17315.0,6,38,6292.26,0,5,5,5,15,Şampiyonlar
17317.0,32,3,2600.34,0,4,4,5,13,Şampiyonlar
17320.0,102,3,1200.6200000000001,1,2,4,4,10,Sadık Müşteriler
17321.0,276,2,700.86,1,1,3,3,7,Risk Altında
17323.0,16,7,921.07,0,5,5,3,13,Şampiyonlar
17324.0,10,4,990.23,0,5,4,4,13,Şampiyonlar
17325.0,252,1,96.8,1,1,2,1,4,Kayıp Müşteriler
17329.0,16,2,523.11,0,5,3,3,11,Sadık Müşteriler
17330.0,24,2,363.9,0,4,3,2,9,Risk Altında
17331.0,125,1,175.2,1,2,2,1,5,Kayıp Müşteriler
17333.0,87,1,494.25,0,3,2,3,8,Risk Altında
17334.0,70,2,307.02,0,3,3,2,8,Risk Altında
17337.0,5,4,2027.8700000000001,0,5,4,4,13,Şampiyonlar
17338.0,10,8,6643.93,0,5,5,5,15,Şampiyonlar
17339.0,185,2,243.36,1,2,3,1,6,Kayıp Müşteriler
17340.0,33,11,12353.29,0,4,5,5,14,Şampiyonlar
17341.0,187,3,781.36,1,2,4,3,9,Risk Altında
17343.0,357,1,193.64,1,1,2,1,4,Kayıp Müşteriler
17344.0,48,1,160.57,0,3,2,1,6,Kayıp Müşteriler
17345.0,17,4,537.74,0,5,4,3,12,Sadık Müşteriler
17346.0,1,15,2676.56,0,5,5,5,15,Şampiyonlar
17347.0,88,1,228.96,0,3,2,1,6,Kayıp Müşteriler
17348.0,16,5,1159.52,0,5,4,4,13,Şampiyonlar
17349.0,181,1,110.75,1,2,2,1,5,Kayıp Müşteriler
17350.0,47,4,1286.07,0,3,4,4,11,Sadık Müşteriler
17351.0,38,3,587.15,0,4,4,3,11,Sadık Müşteriler
17353.0,126,2,1740.0,1,2,3,4,9,Risk Altında
17354.0,52,1,1393.06,0,3,2,4,9,Risk Altında
17356.0,343,1,178.22,1,1,2,1,4,Kayıp Müşteriler
17357.0,26,2,388.14,0,4,3,2,9,Risk Altında
17358.0,100,2,365.85,1,2,3,2,7,Risk Altında
17359.0,13,1,127.86,0,5,2,1,8,Risk Altında
17360.0,19,3,585.79,0,5,4,3,12,Sadık Müşteriler
17361.0,51,3,488.2,0,3,4,2,9,Risk Altında
17362.0,241,2,312.23,1,1,3,2,6,Kayıp Müşteriler
17364.0,10,11,4481.18,0,5,5,5,15,Şampiyonlar
17365.0,14,8,4801.56,0,5,5,5,15,Şampiyonlar
17367.0,240,1,168.4,1,1,2,1,4,Kayıp Müşteriler
17368.0,25,8,1912.67,0,4,5,4,13,Şampiyonlar
17370.0,74,4,446.18,0,3,4,2,9,Risk Altında
17371.0,19,3,423.89,0,5,4,2,11,Sadık Müşteriler
17372.0,42,8,1342.68,0,4,5,4,13,Şampiyonlar
17373.0,42,4,646.92,0,4,4,3,11,Sadık Müşteriler
17374.0,220,2,495.77,1,1,3,3,7,Risk Altında
17375.0,201,3,400.1,1,1,4,2,7,Risk Altında
17376.0,72,2,203.2,0,3,3,1,7,Risk Altında
17377.0,25,20,4100.92,0,4,5,5,14,Şampiyonlar
17379.0,13,1,404.66,0,5,2,2,9,Risk Altında
17381.0,3,29,20275.61,0,5,5,5,15,Şampiyonlar
17382.0,215,1,65.4,1,1,2,1,4,Kayıp Müşteriler
17383.0,212,1,199.29,1,1,2,1,4,Kayıp Müşteriler
17384.0,21,2,336.4,0,4,3,2,9,Risk Altında
17385.0,16,1,261.11,0,5,2,2,9,Risk Altında
17386.0,115,6,2686.42,1,2,5,5,12,Sadık Müşteriler
17387.0,21,2,784.11,0,4,3,3,10,Sadık Müşteriler
17388.0,6,4,1259.56,0,5,4,4,13,Şampiyonlar
17389.0,10,34,31833.68,0,5,5,5,15,Şampiyonlar
17391.0,165,2,508.8,1,2,3,3,8,Risk Altında
17392.0,192,2,457.91,1,1,3,2,6,Kayıp Müşteriler
17394.0,250,1,203.86999999999998,1,1,2,1,4,Kayıp Müşteriler
17396.0,41,8,7330.8,0,4,5,5,14,Şampiyonlar
17397.0,24,2,696.41,0,4,3,3,10,Sadık Müşteriler
17398.0,116,3,653.38,1,2,4,3,9,Risk Altında
17400.0,211,5,2129.96,1,1,4,5,10,Sadık Müşteriler
17402.0,52,13,2633.85,0,3,5,5,13,Şampiyonlar
17403.0,275,1,281.62,1,1,2,2,5,Kayıp Müşteriler
17404.0,6,15,31906.82,0,5,5,5,15,Şampiyonlar
17405.0,4,3,1031.41,0,5,4,4,13,Şampiyonlar
17406.0,71,3,2200.42,0,3,4,5,12,Sadık Müşteriler
17408.0,165,1,32.65,1,2,2,1,5,Kayıp Müşteriler
17409.0,127,2,771.85,1,2,3,3,8,Risk Altında
17410.0,1,5,1214.72,0,5,4,4,13,Şampiyonlar
17411.0,14,3,778.94,0,5,4,3,12,Sadık Müşteriler
17412.0,25,7,1258.06,0,4,5,4,13,Şampiyonlar
17414.0,45,2,778.0,0,3,3,3,9,Risk Altında
17415.0,81,1,507.84,0,3,2,3,8,Risk Altında
17416.0,61,7,6893.42,0,3,5,5,13,Şampiyonlar
17418.0,44,2,463.46000000000004,0,4,3,2,9,Risk Altında
17419.0,13,12,4226.57,0,5,5,5,15,Şampiyonlar
17420.0,52,3,598.83,0,3,4,3,10,Sadık Müşteriler
17422.0,5,6,1979.37,0,5,5,4,14,Şampiyonlar
17423.0,48,2,698.41,0,3,3,3,9,Risk Altında
17425.0,21,2,759.17,0,4,3,3,10,Sadık Müşteriler
17426.0,93,6,5037.26,1,2,5,5,12,Sadık Müşteriler
17427.0,73,1,100.8,0,3,2,1,6,Kayıp Müşteriler
17428.0,7,28,17256.85,0,5,5,5,15,Şampiyonlar
17429.0,158,3,524.9200000000001,1,2,4,3,9,Risk Altında
17430.0,153,2,265.76,1,2,3,2,7,Risk Altında
17431.0,315,1,403.3,1,1,2,2,5,Kayıp Müşteriler
17432.0,19,2,365.76,0,5,3,2,10,Sadık Müşteriler
17433.0,2,1,303.15999999999997,0,5,2,2,9,Risk Altında
17434.0,11,7,2373.82,0,5,5,5,15,Şampiyonlar
17436.0,121,2,216.29999999999998,1,2,3,1,6,Kayıp Müşteriler
17438.0,255,1,388.45000000000005,1,1,2,2,5,Kayıp Müşteriler
17440.0,187,3,186.42000000000002,1,2,4,1,7,Risk Altında
17442.0,64,6,2248.56,0,3,5,5,13,Şampiyonlar
17443.0,250,1,534.24,1,1,2,3,6,Kayıp Müşteriler
17444.0,34,3,2940.04,0,4,4,5,13,Şampiyonlar
17446.0,178,2,120.9,1,2,3,1,6,Kayıp Müşteriler
17447.0,42,2,541.53,0,4,3,3,10,Sadık Müşteriler
17449.0,46,7,2520.86,0,3,5,5,13,Şampiyonlar
17450.0,4,46,194550.79,0,5,5,5,15,Şampiyonlar
17451.0,17,7,1721.4,0,5,5,4,14,Şampiyonlar
17453.0,19,2,486.71999999999997,0,5,3,2,10,Sadık Müşteriler
17454.0,194,4,517.53,1,1,4,3,8,Risk Altında
17455.0,205,1,131.7,1,1,2,1,4,Kayıp Müşteriler
17456.0,455,1,249.86,1,1,2,1,4,Kayıp Müşteriler
17457.0,206,5,1737.7,1,1,4,4,9,Risk Altında
17458.0,17,1,316.5,0,5,2,2,9,Risk Altında
17459.0,45,2,657.3,0,3,3,3,9,Risk Altında
17460.0,185,6,622.4300000000001,1,2,5,3,10,Sadık Müşteriler
17461.0,24,3,757.46,0,4,4,3,11,Sadık Müşteriler
17462.0,62,2,675.69,0,3,3,3,9,Risk Altında
17463.0,18,5,1896.41,0,5,4,4,13,Şampiyonlar
17464.0,248,1,289.96000000000004,1,1,2,2,5,Kayıp Müşteriler
17466.0,12,2,763.28,0,5,3,3,11,Sadık Müşteriler
17468.0,12,2,137.0,0,5,3,1,9,Risk Altında
17469.0,18,5,1870.97,0,5,4,4,13,Şampiyonlar
17470.0,46,5,1125.07,0,3,4,4,11,Sadık Müşteriler
17472.0,289,3,710.29,1,1,4,3,8,Risk Altında
17475.0,81,1,194.37,0,3,2,1,6,Kayıp Müşteriler
17480.0,79,1,511.82,0,3,2,3,8,Risk Altında
17481.0,17,4,1255.59,0,5,4,4,13,Şampiyonlar
17483.0,95,3,414.04,1,2,4,2,8,Risk Altında
17486.0,263,1,396.87,1,1,2,2,5,Kayıp Müşteriler
17489.0,1,2,376.64,0,5,3,2,10,Sadık Müşteriler
17490.0,75,7,2092.32,0,3,5,5,13,Şampiyonlar
17491.0,16,10,3558.87,0,5,5,5,15,Şampiyonlar
17492.0,221,1,374.57,1,1,2,2,5,Kayıp Müşteriler
17495.0,302,2,497.56,1,1,3,3,7,Risk Altında
17496.0,360,1,271.05,1,1,2,2,5,Kayıp Müşteriler
17498.0,77,1,272.22,0,3,2,2,7,Risk Altında
17499.0,291,1,622.88,1,1,2,3,6,Kayıp Müşteriler
17500.0,19,3,1138.0,0,5,4,4,13,Şampiyonlar
17501.0,281,2,288.6,1,1,3,2,6,Kayıp Müşteriler
17502.0,11,4,689.1,0,5,4,3,12,Sadık Müşteriler
17503.0,152,2,558.96,1,2,3,3,8,Risk Altında
17504.0,189,9,2997.0299999999997,1,2,5,5,12,Sadık Müşteriler
17505.0,207,2,1145.84,1,1,3,4,8,Risk Altında
17506.0,77,1,302.2,0,3,2,2,7,Risk Altında
17507.0,263,2,605.58,1,1,3,3,7,Risk Altında
17508.0,252,1,387.31,1,1,2,2,5,Kayıp Müşteriler
17509.0,59,8,6115.14,0,3,5,5,13,Şampiyonlar
17510.0,26,1,308.48,0,4,2,2,8,Risk Altında
17511.0,7,31,91062.38,0,5,5,5,15,Şampiyonlar
17512.0,30,10,2924.9900000000002,0,4,5,5,14,Şampiyonlar
17513.0,74,1,513.2,0,3,2,3,8,Risk Altında
17514.0,278,1,208.65,1,1,2,1,4,Kayıp Müşteriler
17515.0,122,4,639.02,1,2,4,3,9,Risk Altında
17516.0,3,5,768.08,0,5,4,3,12,Sadık Müşteriler
17517.0,253,1,153.94,1,1,2,1,4,Kayıp Müşteriler
17519.0,19,6,1844.02,0,5,5,4,14,Şampiyonlar
17520.0,55,1,546.81,0,3,2,3,8,Risk Altında
17521.0,61,3,723.2099999999999,0,3,4,3,10,Sadık Müşteriler
17522.0,96,5,1070.71,1,2,4,4,10,Sadık Müşteriler
17523.0,13,4,652.74,0,5,4,3,12,Sadık Müşteriler
17524.0,363,1,145.0,1,1,2,1,4,Kayıp Müşteriler
17525.0,361,1,422.70000000000005,1,1,2,2,5,Kayıp Müşteriler
17526.0,213,4,1195.8999999999999,1,1,4,4,9,Risk Altında
17527.0,55,4,939.37,0,3,4,3,10,Sadık Müşteriler
17528.0,1,8,3628.5,0,5,5,5,15,Şampiyonlar
17530.0,17,10,2385.0,0,5,5,5,15,Şampiyonlar
17531.0,307,1,296.7,1,1,2,2,5,Kayıp Müşteriler
17534.0,55,1,223.36,0,3,2,1,6,Kayıp Müşteriler
